experiment,variant,image_id,file_name,seq_len,gt_seq,pred_seq,old_IDR_correct,IDR2_correct,IRA_exact_sequence
CLIP replacing MedCLIP,original,464,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/464.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
CLIP replacing MedCLIP,original,465,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/465.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
CLIP replacing MedCLIP,original,466,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/466.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 10, 11, 12, 13, 14, 15, 16, 17]",8,8,0
CLIP replacing MedCLIP,original,DR_100_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_100_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]",12,9,0
CLIP replacing MedCLIP,original,DR_102_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_102_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
CLIP replacing MedCLIP,original,DR_108_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_108_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 0, 0, 0, 7, 8, 9, 10, 11]",7,7,0
CLIP replacing MedCLIP,original,DR_111_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_111_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",10,10,0
CLIP replacing MedCLIP,original,DR_116_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_116_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13]",8,8,0
CLIP replacing MedCLIP,original,DR_117_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_117_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
CLIP replacing MedCLIP,original,DR_124_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_124_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 0, 4, 5, 7, 8, 9, 10, 11, 12]",6,6,0
CLIP replacing MedCLIP,original,DR_129_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_129_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
CLIP replacing MedCLIP,original,DR_138_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_138_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
CLIP replacing MedCLIP,original,DR_141_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_141_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
CLIP replacing MedCLIP,original,DR_148_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_148_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
CLIP replacing MedCLIP,original,DR_149_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_149_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
CLIP replacing MedCLIP,original,DR_158_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_158_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
CLIP replacing MedCLIP,original,DR_162_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_162_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",13,0,0
CLIP replacing MedCLIP,original,DR_170_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_170_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_171_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_171_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13]",12,9,0
CLIP replacing MedCLIP,original,DR_174_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_174_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
CLIP replacing MedCLIP,original,DR_175_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_175_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
CLIP replacing MedCLIP,original,DR_177_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_177_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 17, 14]",8,8,0
CLIP replacing MedCLIP,original,DR_17_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_17_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
CLIP replacing MedCLIP,original,DR_194_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_194_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
CLIP replacing MedCLIP,original,DR_19_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_19_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,11,0
CLIP replacing MedCLIP,original,DR_1_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_1_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
CLIP replacing MedCLIP,original,DR_203_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_203_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 12, 13]",9,8,0
CLIP replacing MedCLIP,original,DR_204_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_204_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0
CLIP replacing MedCLIP,original,DR_214_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_214_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,4,0
CLIP replacing MedCLIP,original,DR_224_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_224_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
CLIP replacing MedCLIP,original,DR_227_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_227_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
CLIP replacing MedCLIP,original,DR_228_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_228_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 0, 3, 4, 5, 6, 0, 0, 9, 10, 11, 12]",8,0,0
CLIP replacing MedCLIP,original,DR_23_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_23_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
CLIP replacing MedCLIP,original,DR_241_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_241_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_257_s2_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_257_s2_e13.jpg,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,2,0
CLIP replacing MedCLIP,original,DR_261_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_261_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
CLIP replacing MedCLIP,original,DR_270_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_270_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_277_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_277_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0,0,0
CLIP replacing MedCLIP,original,DR_281_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_281_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 0, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,12,0
CLIP replacing MedCLIP,original,DR_282_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_282_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 5, 6, 7, 8, 9, 10, 11, 12]",8,8,0
CLIP replacing MedCLIP,original,DR_288_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_288_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",5,5,0
CLIP replacing MedCLIP,original,DR_290_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_290_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 0, 0, 4, 15, 16, 17, 9, 10, 11, 12, 13]",5,5,0
CLIP replacing MedCLIP,original,DR_292_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_292_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
CLIP replacing MedCLIP,original,DR_297_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_297_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,3,0
CLIP replacing MedCLIP,original,DR_298_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_298_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 0, 16, 17, 10, 11, 12]",3,3,0
CLIP replacing MedCLIP,original,DR_29_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_29_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 0, 0, 0, 10, 0, 0, 13, 14]",5,3,0
CLIP replacing MedCLIP,original,DR_303_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_303_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 0, 0, 0, 0, 8, 9, 10, 11, 12]",5,5,0
CLIP replacing MedCLIP,original,DR_304_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_304_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,0,0
CLIP replacing MedCLIP,original,DR_307_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_307_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14]",12,9,0
CLIP replacing MedCLIP,original,DR_317_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_317_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,11,1
CLIP replacing MedCLIP,original,DR_321_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_321_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,12,0
CLIP replacing MedCLIP,original,DR_334_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_334_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
CLIP replacing MedCLIP,original,DR_340_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_340_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,1
CLIP replacing MedCLIP,original,DR_341_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_341_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 0, 0, 16, 17, 9, 10, 11]",3,3,0
CLIP replacing MedCLIP,original,DR_346_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_346_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0
CLIP replacing MedCLIP,original,DR_355_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_355_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13]",10,10,0
CLIP replacing MedCLIP,original,DR_366_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_366_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_36_s2_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_36_s2_e13.jpg,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 0, 16, 17, 9, 10, 11, 12, 13]",8,4,0
CLIP replacing MedCLIP,original,DR_370_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_370_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",13,13,1
CLIP replacing MedCLIP,original,DR_376_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_376_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13]",12,5,0
CLIP replacing MedCLIP,original,DR_37_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_37_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,12,0
CLIP replacing MedCLIP,original,DR_380_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_380_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
CLIP replacing MedCLIP,original,DR_383_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_383_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13]",9,9,0
CLIP replacing MedCLIP,original,DR_385_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_385_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
CLIP replacing MedCLIP,original,DR_390_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_390_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,2,0
CLIP replacing MedCLIP,original,DR_391_s3_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_391_s3_e13.jpg,11,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,11,1
CLIP replacing MedCLIP,original,DR_393_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_393_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,0,0
CLIP replacing MedCLIP,original,DR_395_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_395_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
CLIP replacing MedCLIP,original,DR_3_s1_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_3_s1_e13.jpg,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[0, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,1,0
CLIP replacing MedCLIP,original,DR_407_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_407_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_409_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_409_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,0,0
CLIP replacing MedCLIP,original,DR_420_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_420_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,12,1
CLIP replacing MedCLIP,original,DR_426_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_426_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 0, 0, 0, 0, 0, 0, 10, 11]",2,2,0
CLIP replacing MedCLIP,original,DR_428_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_428_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,11,1
CLIP replacing MedCLIP,original,DR_429_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_429_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
CLIP replacing MedCLIP,original,DR_436_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_436_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",13,13,1
CLIP replacing MedCLIP,original,DR_437_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_437_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13]",5,5,0
CLIP replacing MedCLIP,original,DR_43_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_43_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 0, 0, 0, 17, 9, 10, 11, 12]",5,2,0
CLIP replacing MedCLIP,original,DR_444_s2_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_444_s2_e14.jpg,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,1,0
CLIP replacing MedCLIP,original,DR_449_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_449_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,0,0
CLIP replacing MedCLIP,original,DR_457_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_457_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",12,4,0
CLIP replacing MedCLIP,original,DR_464_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_464_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
CLIP replacing MedCLIP,original,DR_473_s3_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_473_s3_e14.jpg,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",12,12,1
CLIP replacing MedCLIP,original,DR_477_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_477_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",13,0,0
CLIP replacing MedCLIP,original,DR_482_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_482_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",12,12,0
CLIP replacing MedCLIP,original,DR_487_s4_e13,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_487_s4_e13.jpg,10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",10,10,1
CLIP replacing MedCLIP,original,DR_48_s2_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_48_s2_e15.jpg,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,14,1
CLIP replacing MedCLIP,original,DR_494_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_494_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]",11,6,0
CLIP replacing MedCLIP,original,DR_495_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_495_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",11,11,0
CLIP replacing MedCLIP,original,DR_504_s2_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_504_s2_e12.jpg,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 0, 5, 6, 7, 8, 9, 0, 0, 0]",7,0,0
